# file...... ../results/IEEE_123_feeder_0_climate.csv
# date...... Mon Nov 18 19:46:57 2024
# user...... ubuntu
# host...... (null)
# target.... climate 2
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,temperature,humidity
2013-08-28 08:15:00 PST,+87.7007,+0.355938
2013-08-28 08:16:00 PST,+87.7444,+0.355644
2013-08-28 08:17:00 PST,+87.7883,+0.355349
2013-08-28 08:18:00 PST,+87.8326,+0.35505
2013-08-28 08:19:00 PST,+87.8771,+0.354749
2013-08-28 08:20:00 PST,+87.922,+0.354444
2013-08-28 08:21:00 PST,+87.9671,+0.354137
2013-08-28 08:22:00 PST,+88.0126,+0.353828
2013-08-28 08:23:00 PST,+88.0583,+0.353515
2013-08-28 08:24:00 PST,+88.1044,+0.3532
2013-08-28 08:25:00 PST,+88.1507,+0.352882
2013-08-28 08:26:00 PST,+88.1974,+0.352561
2013-08-28 08:27:00 PST,+88.2443,+0.352238
2013-08-28 08:28:00 PST,+88.2916,+0.351911
2013-08-28 08:29:00 PST,+88.3391,+0.351582
2013-08-28 08:30:00 PST,+88.387,+0.35125
2013-08-28 08:31:00 PST,+88.4351,+0.350915
2013-08-28 08:32:00 PST,+88.4836,+0.350578
2013-08-28 08:33:00 PST,+88.5323,+0.350237
2013-08-28 08:34:00 PST,+88.5814,+0.349894
2013-08-28 08:35:00 PST,+88.6307,+0.349549
2013-08-28 08:36:00 PST,+88.6804,+0.3492
2013-08-28 08:37:00 PST,+88.7303,+0.348849
2013-08-28 08:38:00 PST,+88.7806,+0.348494
2013-08-28 08:39:00 PST,+88.8311,+0.348138
2013-08-28 08:40:00 PST,+88.882,+0.347778
2013-08-28 08:41:00 PST,+88.9331,+0.347415
2013-08-28 08:42:00 PST,+88.9846,+0.34705
2013-08-28 08:43:00 PST,+89.0363,+0.346682
2013-08-28 08:44:00 PST,+89.0884,+0.346311
2013-08-28 08:45:00 PST,+89.1407,+0.345938
2013-08-28 08:46:00 PST,+89.1934,+0.345561
2013-08-28 08:47:00 PST,+89.2463,+0.345182
2013-08-28 08:48:00 PST,+89.2996,+0.3448
2013-08-28 08:49:00 PST,+89.3531,+0.344415
2013-08-28 08:50:00 PST,+89.407,+0.344028
2013-08-28 08:51:00 PST,+89.4611,+0.343637
2013-08-28 08:52:00 PST,+89.5156,+0.343244
2013-08-28 08:53:00 PST,+89.5703,+0.342849
2013-08-28 08:54:00 PST,+89.6254,+0.34245
2013-08-28 08:55:00 PST,+89.6807,+0.342049
2013-08-28 08:56:00 PST,+89.7364,+0.341644
2013-08-28 08:57:00 PST,+89.7923,+0.341238
2013-08-28 08:58:00 PST,+89.8486,+0.340828
2013-08-28 08:59:00 PST,+89.9051,+0.340415
2013-08-28 09:00:00 PST,+89.962,+0.34
2013-08-28 09:01:00 PST,+90.0354,+0.3395
2013-08-28 09:02:00 PST,+90.1085,+0.339
2013-08-28 09:03:00 PST,+90.1814,+0.3385
2013-08-28 09:04:00 PST,+90.254,+0.338
2013-08-28 09:05:00 PST,+90.3264,+0.3375
2013-08-28 09:06:00 PST,+90.3985,+0.337
2013-08-28 09:07:00 PST,+90.4704,+0.3365
2013-08-28 09:08:00 PST,+90.542,+0.336
2013-08-28 09:09:00 PST,+90.6134,+0.3355
2013-08-28 09:10:00 PST,+90.6845,+0.335
2013-08-28 09:11:00 PST,+90.7554,+0.3345
2013-08-28 09:12:00 PST,+90.826,+0.334
2013-08-28 09:13:00 PST,+90.8964,+0.3335
2013-08-28 09:14:00 PST,+90.9665,+0.333
2013-08-28 09:15:00 PST,+91.0364,+0.3325
2013-08-28 09:16:00 PST,+91.106,+0.332
2013-08-28 09:17:00 PST,+91.1754,+0.3315
2013-08-28 09:18:00 PST,+91.2445,+0.331
2013-08-28 09:19:00 PST,+91.3134,+0.3305
2013-08-28 09:20:00 PST,+91.382,+0.33
2013-08-28 09:21:00 PST,+91.4504,+0.3295
2013-08-28 09:22:00 PST,+91.5185,+0.329
2013-08-28 09:23:00 PST,+91.5864,+0.3285
2013-08-28 09:24:00 PST,+91.654,+0.328
2013-08-28 09:25:00 PST,+91.7214,+0.3275
2013-08-28 09:26:00 PST,+91.7885,+0.327
2013-08-28 09:27:00 PST,+91.8554,+0.3265
2013-08-28 09:28:00 PST,+91.922,+0.326
2013-08-28 09:29:00 PST,+91.9884,+0.3255
2013-08-28 09:30:00 PST,+92.0545,+0.325
2013-08-28 09:31:00 PST,+92.1204,+0.3245
2013-08-28 09:32:00 PST,+92.186,+0.324
2013-08-28 09:33:00 PST,+92.2514,+0.3235
2013-08-28 09:34:00 PST,+92.3165,+0.323
2013-08-28 09:35:
